Date            R1  T1  CFreq      rms   sfnr    rdc study  Nout status drft drf2  esp  gmn gmn1 gmnN gtop gtop1 gtopN notes
20150501.075113 10  107 1277605620 0.037 390.2   6.7 1701 1    PASS   -0.4  0.7  472  1.4  1.4  1.4  3.3  3.3  3.4 "ms"
20150501.092005  9  108 1277605700 0.038 389.6   6.7 1705 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  2.9  2.9 "poizner joystick delta 4"
20150504.081011  9  108 1277605770 0.034 395.7   7.6 1792 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.7  2.7  2.7 "scan2fun"
20150505.081209  9  109 1277605850 0.032 403.7   8.4 1866 1    PASS   -0.4  0.6  472  1.3  1.4  1.3  2.9  3.0  2.8 "kl"
20150506.080911  9  108 1277605770 0.032 405.2   7.8 1900 1    PASS   -0.4  0.6  472  1.2  1.3  1.3  2.7  2.8  2.8 "kl"
20150507.081214  9  109 1277605700 0.035 404.6   7.8 1939 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.7  2.7  2.7 "kl"
20150508.081622  9  110 1277605850 0.031 396.0   8.6 2004 1    PASS   -0.5  0.5  472  1.3  1.3  1.3  2.8  2.9  2.9 "kl"
20150511.064109  9  110 1277605610 0.033 393.8   7.6 2055 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.0  3.1  3.0 "rgb restart"
20150512.061507  9  110 1277605780 0.031 394.7   9.4 2117 0    PASS   -0.4  0.6  472  1.6  1.7  1.6  3.4  3.5  3.4 "rgb"
20150513.061427  9  109 1277605930 0.033 392.8   8.3 2174 0    PASS   -0.4  0.6  472  1.6  1.7  1.6  3.4  3.5  3.4 "rgb"
20150514.062937  9  110 1277605930 0.034 388.2   7.6 2216 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.8  2.8 ""
20150518.073318  9  108 1277605930 0.033 391.3   8.2 2348 1    PASS   -0.5  0.6  472  1.4  1.5  1.4  3.0  3.0  3.0 "EG"
20150518.073318  9  108 1277605930 0.033 391.3   8.2 2348 1    PASS   -0.5  0.6  472  1.4  1.5  1.4  3.0  3.0  3.0 "EG"
20150518.073318  9  108 1277605930 0.033 391.3   8.2 2348 1    PASS   -0.5  0.6  472  1.4  1.5  1.4  3.0  3.0  3.0 ""
20150519.074504 10  108 1277605920 0.033 390.3   7.6 2401 1    PASS   -0.5  0.7  472  1.3  1.4  1.3  2.9  2.9  2.9 "ms"
20150520.074217 10  108 1277606080 0.032 390.7   8.3 2451 1    PASS   -0.5  0.6  472  1.4  1.5  1.4  3.1  3.2  3.1 "ms"
20150521.074956  9  108 1277606010 0.031 389.3   9.0 2516 1    PASS   -0.4  0.5  472  1.4  1.4  1.3  3.1  3.3  3.1 "ms"
20150522.074216  9  108 1277605930 0.031 392.7   8.3 310 1    PASS   -0.4  0.6  472  1.4  1.5  1.4  3.3  3.2  3.3 "ms"
20150526.081824  9  107 1277605690 0.035 392.3   7.2 407 1    PASS   -0.5  0.7  472  1.2  1.3  1.3  2.8  2.9  2.9 "kl restart"
20150527.081319 10  107 1277605700 0.033 393.1   7.5 461 1    PASS   -0.4  0.6  472  1.3  1.4  1.3  2.9  2.9  3.0 "kl"
20150528.081202  9  108 1277605770 0.035 388.5   7.9 514 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.9  2.8  3.0 "kl"
20150529.061502  9  108 1277605840 0.035 388.1   7.7 565 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.9  2.9  3.0 "rgb"
20150601.082308 10  108 1277605770 0.032 394.4   8.0 156 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.9  2.9 "ms"
20150602.064027  9  108 1277605690 0.034 397.3   7.7 610 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.0  3.1  3.1 "rgb"
20150603.060734  9  107 1277605700 0.028 392.6   9.1 662 1    PASS   -0.4  0.5  472  1.4  1.5  1.5  3.2  3.2  3.2 "rgb"
20150604.062718  9  108 1277605770 0.032 392.5   8.1 713 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  3.3  3.3  3.4 "rgb"
20150605.074247  9  107 1277605700 0.032 392.3   7.9 788 1    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.8  2.9  2.9 "ms"
20150608.073658  9  108 1277605620 0.037 392.1   6.9 879 1    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.1  3.0  3.1 "ms"
20150609.073344  9  108 1277605620 0.038 399.7   6.3 943 1    PASS   -0.5  0.6  472  1.3  1.4  1.4  3.0  3.0  3.0 "ms"
20150610.072954  9  107 1277605690 0.037 397.2   7.1 997 1    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.2  3.2  3.2 "ms"
20150611.074116  9  107 1277605700 0.039 391.1   6.5 1058 0    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.2  3.2  3.3 "ms"
20150612.074259  9  108 1277605620 0.037 398.1   6.6 1082 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.8  2.9  2.8 "ms"
20150615.065703  9  108 1277605610 0.029 394.4   8.8 1174 0    PASS   -0.5  0.5  472  1.6  1.6  1.6  3.3  3.4  3.4 "rgb"
20150616.075729  9  107 1277605540 0.033 390.9   8.2 1248 1    PASS   -0.5  0.6  472  1.3  1.3  1.2  2.7  2.9  2.6 "kl"
20150617.080546  9  108 1277605620 0.029 400.4   9.2 1322 1    PASS   -0.4  0.5  472  1.2  1.2  1.2  2.6  2.6  2.6 "kl"
20150618.080502  9  107 1277605780 0.032 398.4   7.0 1387 1    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.7  2.7  2.7 "kl"
20150619.080650  9  108 1277605700 0.031 398.7   8.0 1437 0    PASS   -0.4  0.6  472  1.2  1.2  1.2  2.7  2.6  2.7 "kl"
20150622.071006  9  107 1277605620 0.034 399.0   7.5 1490 0    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.8  2.8  2.8 "rgb"
20150623.063806  9  107 1277605620 0.038 398.5   6.9 1503 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.5  3.5  3.4 "rgb"
20150624.061412  9  110 1277605700 0.030 389.8   8.5 1547 1    PASS   -0.5  0.6  472  1.4  1.5  1.4  3.0  3.1  3.0 "rgb"
20150625.062602  9  109 1277605850 0.034 387.6   7.1 1613 1    PASS   -0.5  0.7  472  1.7  1.7  1.7  3.9  3.8  3.9 "rgb"
20150629.065816  9  110 1277605610 0.031 391.0   8.7 1696 1    PASS   -0.4  0.6  472  1.2  1.2  1.2  2.7  2.6  2.8 "rgb"
20150630.060043  9  110 1277605610 0.034 390.8   8.0 1718 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.7  2.7  2.7 "rgb"
20150701.063508  9  109 1277605630 0.032 393.2   8.9 1765 1    PASS   -0.4  0.5  472  1.3  1.4  1.3  2.9  2.9  2.9 "rgb"
20150702.062530  9  110 1277605700 0.033 395.0   7.9 1839 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  3.0  3.1  3.0 "rgb"
20150706.073946  9  106 1277605610 0.036 390.3   7.3 1908 1    FAIL   -0.5  0.7  472  1.5  1.5  1.5  3.2  3.2  3.3 ""
20150706.073946  9  106 1277605610 0.036 390.3   7.3 1908 1    FAIL   -0.5  0.7  472  1.5  1.5  1.5  3.2  3.2  3.3 ""
20150706.075049  9  106 1277605680 0.033 395.1   8.3 1910 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.2  3.3  3.3 "rgb"
20150707.063748  9  111 1277605700 0.038 382.9   7.2 1979 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.8  3.0  2.8 "rgb"
20150708.062045  9  109 1277605700 0.033 397.1   8.6 2022 1    PASS   -0.4  0.5  472  1.2  1.2  1.2  2.7  2.7  2.8 "rgb"
20150709.061849  9  109 1277605930 0.034 397.4   7.3 2103 1    PASS   -0.4  0.6  472  1.4  1.5  1.4  3.6  3.8  3.5 "rgb"
20150710.080737  9  109 1277605930 0.030 397.5   8.8 2175 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.3  3.3  3.3 "kl"
20150713.070937  9  107 1277606000 0.032 390.7   8.1 2307 0    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.0  3.0 "rgb restart"
20150714.065626  9  108 1277606000 0.034 400.5   7.3 2351 1    PASS   -0.5  0.6  472  1.2  1.3  1.3  2.9  2.9  2.9 "rgb"
20150715.060603  9  108 1277606000 0.030 394.4   9.1 2398 2    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.3  3.3  3.3 "rgb"
20150716.055811 10  108 1277606010 0.030 391.3   9.1 2449 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.0  2.9  3.0 "rgb"
20150717.061436  9  108 1277606010 0.028 393.9   9.1 2514 0    PASS   -0.5  0.6  472  1.6  1.6  1.6  3.6  3.7  3.7 "rgb"
20150717.114845  9  113 1277606170 0.032 401.0   8.5 2518 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  3.0  3.0  3.0 "kl "
20150720.081632  9  121 1277605940 0.041 396.3   6.5 2543 1    PASS   -0.3  0.4  472  1.2  1.3  1.3  2.7  2.7  2.8 "DS: nice!"
20150721.081007  9  110 1277606020 0.034 401.2   7.4 2616 0    PASS   -0.4  0.5  472  1.3  1.3  1.3  3.0  3.0  3.0 "DS: Tues QA passed!"
20150722.082038  9  111 1277606020 0.034 398.9   7.6 2662 1    PASS   -0.4  0.5  472  1.3  1.4  1.4  3.2  3.2  3.2 "DS: Wed QA Passed!"
20150724.080905  9  107 1277606250 0.034 389.2   7.1 2765 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.7  2.7  2.7 "kl"
20150727.064307  9  107 1277606160 0.042 396.5   6.2 2850 1    PASS   -0.5  0.7  472  1.6  1.6  1.6  3.3  3.3  3.3 "rgb restart"
20150728.062440  9  108 1277606170 0.040 387.7   6.8 2926 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  3.3  3.3  3.3 "rgb"
20150729.064054  9  108 1277606250 0.038 387.7   7.2 2985 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.3  3.4  3.4 "rgb"
20150730.060755  9  107 1277606400 0.031 385.6   8.2 3031 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  3.6  3.5  3.6 "rgb"
20150731.062442  9  109 1277606410 0.039 385.4   6.8 3071 1    PASS   -0.5  0.6  472  1.3  1.4  1.4  3.5  3.5  3.6 "rgb"
20150803.064054 10  111 1277606330 0.179 280.8   2.1 3171 1    FAIL   -0.4  1.2  472  1.4  1.5  1.4  3.0  3.0  3.0 ""
20150803.085418 10  112 1277606400 0.032 370.5   9.0 3178 1    PASS   -0.3  0.5  472  1.2  1.3  1.2  2.7  2.8  2.8 "kl"
20150804.062734  9  111 1277606330 0.034 367.7   8.0 3211 1    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.1  3.1  3.1 "rgb"
20150805.060626  9  109 1277606480 0.029 391.9   9.3 3285 1    PASS   -0.6  0.7  472  1.4  1.4  1.4  3.0  3.0  3.1 "rgb"
20150806.074217  9  110 1277606550 0.030 382.2   8.9 3357 0    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.1  3.2  3.1 "rgb"
20150807.062945  9  112 1277606550 0.033 384.0   8.3 3418 1    PASS   -0.5  0.7  472  1.3  1.3  1.3  3.0  3.1  3.1 "rgb"
20150810.073951  9  113 1277606330 0.037 363.8   7.2 3502 2    PASS   -0.5  0.7  472  1.3  1.3  1.3  2.7  2.8  2.7 ""
20150811.060855  9  113 1277606480 0.037 365.4   6.9 3565 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.5  3.6  3.5 "rgb"
20150812.060706  9  113 1277606640 0.035 376.2   7.6 3643 1    FAIL   -0.6  0.8  472  1.4  1.5  1.4  3.0  3.0  3.0 "rgb"
20150812.062531  9  113 1277606710 0.037 371.6   7.7 3645 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.0  3.0  3.0 "rgb"
20150813.061605  9  113 1277606720 0.031 385.8   9.0 3694 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.2  3.2  3.2 "rgb"
20150814.063421 10  113 1277606800 0.031 393.7   8.1 3764 2    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.4  3.5  3.4 ""
20150814.063421 10  113 1277606800 0.031 393.7   8.1 3764 2    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.4  3.5  3.4 "rgb"
20150817.063529  9  109 1277606550 0.033 396.5   8.4 62 1    PASS   -0.5  0.7  472  1.7  1.7  1.7  3.5  3.6  3.5 "rgb"
20150817.063529  9  109 1277606550 0.033 396.5   8.4 62 1    PASS   -0.5  0.7  472  1.7  1.7  1.7  3.5  3.6  3.5 "rgb restart"
20150818.063712  9  110 1277606640 0.031 398.8   7.7 510 0    PASS   -0.5  0.6  472  1.6  1.6  1.6  3.3  3.2  3.3 "rgb"
20150818.063712  9  110 1277606640 0.031 398.8   7.7 510 0    PASS   -0.5  0.6  472  1.6  1.6  1.6  3.3  3.2  3.3 "rgb"
20150819.062402  9  113 1277606880 0.030 387.9   8.4 592 1    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.9  2.8  2.9 "rgb"
20150820.061543  9  113 1277606870 0.035 367.8   7.7 670 0    PASS   -0.5  0.7  472  1.5  1.5  1.5  3.0  2.9  3.1 "rgb"
20150821.081100  9  116 1277606880 0.031 376.8   9.0 744 1    PASS   -0.5  0.6  472  1.2  1.3  1.2  2.7  2.7  2.7 "kl"
20150821.081100  9  116 1277606880 0.031 376.8   9.0 744 1    PASS   -0.5  0.6  472  1.2  1.3  1.2  2.7  2.7  2.7 "kl"
20150824.070722 10  113 1277606470 0.035 371.4   7.7 819 1    PASS   -0.5  0.7  472  1.3  1.4  1.3  2.9  2.8  2.9 "rgb"
20150824.070722 10  113 1277606470 0.035 371.4   7.7 819 1    PASS   -0.5  0.7  472  1.3  1.4  1.3  2.9  2.8  2.9 "rgb restart"
20150825.064241  9  113 1277606480 0.037 366.1   7.7 877 0    PASS   -0.5  0.7  472  1.6  1.7  1.6  3.5  3.6  3.5 "rgb"
20150826.062853  9  113 1277606480 0.033 381.9   8.4 955 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.9  3.1  3.0 "rgb"
20150827.062819  9  110 1277606410 0.031 395.0   8.6 1006 1    PASS   -0.5  0.6  472  1.8  1.8  1.8  3.8  3.9  3.8 "rgb"
20150828.060812  9  109 1277606330 0.032 407.4   7.7 1048 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.7  2.7  2.8 "rgb"
20150831.064240 10  112 1277606330 0.035 383.2   7.4 1146 1    FAIL   -0.5  0.7  472  1.5  1.5  1.5  3.3  3.2  3.3 "rgb restart"
20150831.070245 10  112 1277606400 0.026 384.4  11.0 1149 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.2  3.1  3.2 "rgb restart"
20150901.062506  9  110 1277606240 0.037 377.3   7.7 1172 1    PASS   -0.5  0.7  472  1.4  1.4  1.4  2.8  2.8  2.9 "kl"
20150902.061524  9  110 1277606090 0.037 378.2   8.0 1187 1    PASS   -0.5  0.7  472  1.5  1.5  1.5  3.2  3.2  3.2 "rgb"
20150903.061122  9  107 1277606090 0.034 412.6   7.7 1251 1    PASS   -0.4  0.6  472  1.6  1.7  1.6  3.5  3.5  3.5 "rgb"
20150904.064128  9  109 1277606010 0.028 394.1   9.4 1287 1    PASS   -0.4  0.5  472  1.3  1.4  1.3  3.1  3.2  3.0 "rgb"
20150908.064058  9  108 1277605610 0.030 397.5   8.4 1330 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  2.9  2.9  2.9 "rgb"
20150909.063247  9  109 1277605530 0.033 398.9   8.2 1349 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.6  2.7  2.6 "rgb"
20150910.062139 10  109 1277605460 0.031 387.6   8.6 1374 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.0  3.0  3.0 "rgb"
20150911.061526  9  108 1277605450 0.032 401.6   7.3 1411 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  3.0  3.1  3.0 "rgb"
20150914.064458  9  108 1277605460 0.036 406.5   6.8 1528 0    PASS   -0.5  0.7  472  1.3  1.4  1.4  3.0  3.0  3.1 "rgb restart"
20150915.055814  9  109 1277605540 0.036 399.9   7.4 1598 1    PASS   -0.5  0.6  472  1.5  1.6  1.5  3.3  3.5  3.3 "rgb"
20150916.081319  9  109 1277605530 0.033 398.4   8.0 1657 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.2  3.1  3.2 "kl"
20150917.062346  9  108 1277605530 0.029 398.1   8.6 1712 1    PASS   -0.4  0.5  472  1.5  1.6  1.5  3.2  3.2  3.2 ""
20150918.065736  9  109 1277605610 0.032 395.2   7.9 1779 0    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.1  3.1  3.2 "rgb"
20150921.065924  9  109 1277605540 0.032 402.9   8.0 1874 1    PASS   -0.6  0.7  472  1.4  1.4  1.4  3.0  3.0  3.0 "rgb"
20150922.055956  9  110 1277605620 0.038 405.8   7.2 1906 1    PASS   -0.4  0.6  472  1.2  1.3  1.2  2.8  2.7  2.8 "rgb"
20150923.080446  9  110 1277605620 0.038 409.7   7.2 1951 1    PASS   -0.5  0.7  472  1.2  1.2  1.2  2.6  2.5  2.7 "scan2fun"
20150924.061937  9  110 1277605620 0.034 403.5   7.8 1975 1    PASS   -0.5  0.7  472  1.3  1.3  1.3  2.7  2.7  2.8 "rgb"
20150925.060432  9  109 1277605690 0.040 406.8   6.1 2035 1    FAIL   -0.5  0.7  472  1.3  1.4  1.4  2.8  2.8  2.9 ""
20150925.063149  9  112 1277605770 0.034 397.2   7.3 2040 1    PASS   -0.3  0.4  472  1.4  1.5  1.4  3.3  3.4  3.2 "rgb"
20150928.064003  9  110 1277605690 0.035 421.6   7.1 2126 0    PASS   -0.4  0.6  472  1.2  1.2  1.2  2.6  2.7  2.7 "rgb restart"
20150929.060735  9  109 1277605620 0.032 418.6   8.1 2139 1    PASS   -0.4  0.5  472  1.4  1.4  1.5  2.9  2.9  3.0 "rgb"
20150930.063936  9  112 1277605690 0.033 405.8   7.7 2178 0    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.1  3.1  3.1 "kl"
20151001.061850  9  110 1277605770 0.029 405.4   8.3 2234 0    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.9  3.0  3.0 "rgb"
20151002.062333  9  110 1277605770 0.033 406.9   7.7 2272 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.1  3.1  3.2 "rgb"
20151005.072406  9  112 1277605610 0.033 395.9   7.6 2304 0    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.9  2.8  3.0 "rgb restart"
20151006.061557  9  111 1277605460 0.038 385.7   7.5 2308 0    PASS   -0.4  0.6  472  1.7  1.7  1.7  3.7  3.7  3.7 "rgb"
20151007.061444  9  111 1277605540 0.034 394.9   7.1 2354 0    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.8  2.8 "rgb"
20151008.081142  9  112 1277605530 0.046 388.1   5.7 2378 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.7  2.9 "kl"
20151009.065220  9  112 1277605620 0.037 384.5   6.6 2440 0    PASS   -0.4  0.6  472  1.2  1.3  1.2  2.7  2.9  2.7 "rgb"
20151012.075549  9  108 1277605460 0.037 412.6   7.0 2498 1    PASS   -0.3  0.5  472  1.2  1.3  1.3  2.7  2.7  2.8 "kl"
20151013.075955  9  110 1277605380 0.037 409.1   6.9 2503 0    PASS   -0.6  0.7  472  1.2  1.3  1.3  2.9  2.9  3.0 "kl"
20151016.063418  9  111 1277605370 0.043 397.9   5.6 2639 1    PASS   -0.5  0.7  472  1.2  1.2  1.2  2.5  2.5  2.5 "kl"
20151015.064039  9  109 1277605380 0.036 413.2   7.0 2595 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.4  3.4  3.5 "kl"
20151014.063613  9  111 1277605380 0.033 409.8   7.8 2557 0    PASS   -0.5  0.7  472  1.3  1.3  1.3  2.9  3.0  2.9 "kl"
20151019.080801  9  110 1277605210 0.036 402.9   7.2 2706 0    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.9  2.9  2.9 "rb"
20151020.063809  9  111 1277605140 0.034 416.4   7.2 2722 0    PASS   -0.5  0.7  472  1.3  1.3  1.3  2.8  2.9  2.9 "rgb"
20151021.070024  9  112 1277605210 0.042 386.1   6.5 2756 1    PASS   -0.4  0.6  472  1.4  1.5  1.5  3.0  2.9  3.0 "rgb"
20151022.062639  9  113 1277605140 0.038 385.5   8.2 2800 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.2  3.1  3.3 "rgb"
20151023.063206  9  112 1277605070 0.035 391.2   7.5 2839 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.0  3.1  3.0 "rgb"
20151026.071730  9  113 1277604900 0.035 385.4   7.1 2881 0    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.1  3.2  3.0 "rgb"
20151027.064252  9  112 1277604830 0.036 392.5   7.5 2903 0    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.9  3.0  3.0 "rgb"
20151028.070008  9  112 1277604830 0.034 386.2   7.5 2929 1    PASS   -0.5  0.6  472  1.2  1.3  1.3  2.8  2.6  2.9 "rgb"
20151029.062803  9  111 1277604900 0.033 389.6   8.0 2984 0    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.7  2.7  2.8 "rgb"
20151030.063158  9  111 1277604910 0.085 370.8   3.5 3084 1    FAIL   -0.5  1.6  472  1.5  1.5  1.5  3.0  2.9  3.0 "rgb"
20151030.063158  9  111 1277604910 0.085 370.8   3.5 3084 1    FAIL   -0.5  1.6  472  1.5  1.5  1.5  3.0  2.9  3.0 ""
20151030.063158  9  111 1277604910 0.085 370.8   3.5 3084 1    FAIL   -0.5  1.6  472  1.5  1.5  1.5  3.0  2.9  3.0 ""
20151030.064827  9  111 1277604980 0.041 392.4   6.4 3086 1    PASS   -0.2  0.4  472  1.4  1.4  1.5  2.9  2.9  3.0 "rgb"
20151102.071447  9  111 1277604830 0.034 390.6   7.6 3101 1    FAIL   -0.7  0.9  472  1.2  1.3  1.3  2.7  2.7  2.7 "rgb"
20151102.074727  9  111 1277604970 0.034 390.2   7.3 3103 0    PASS   -0.5  0.7  472  1.3  1.3  1.3  2.6  2.6  2.7 "kl"
20151103.061911  9  112 1277604910 0.036 387.9   7.8 3109 2    FAIL   -0.6  0.7  472  1.5  1.4  1.5  3.4  2.9  3.6 ""
20151103.065517  9  112 1277604980 0.031 389.9   7.9 3111 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  3.3  3.2  3.3 "rgb"
20151104.062803  9  110 1277604910 0.037 393.9   6.6 3129 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.9  2.8  3.0 "rgb"
20151105.060356  9  112 1277604900 0.037 372.1   7.7 3156 2    PASS   -0.4  0.5  472  1.2  1.3  1.2  2.9  3.0  2.9 ""
20151105.060356  9  112 1277604900 0.037 372.1   7.7 3156 2    PASS   -0.4  0.5  472  1.2  1.3  1.2  2.9  3.0  2.9 "rgb"
20151106.063136  9  110 1277604910 0.031 395.5   8.7 3193 0    PASS   -0.4  0.6  472  1.4  1.4  1.5  3.2  3.0  3.3 "rgb"
20151109.065411  9  111 1277604910 0.035 387.0   7.9 3204 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  3.3  3.2  3.4 "rgb"
20151110.080249  9  112 1277604990 0.043 385.6   6.7 3208 1    PASS   -0.5  0.6  472  1.2  1.2  1.2  2.5  2.6  2.6 "kl"
20151112.063234  9  109 1277605140 0.053 402.1   5.1 3307 0    PASS   -0.4  0.7  472  1.4  1.4  1.4  3.4  3.4  3.4 "rgb"
20151112.063234  9  109 1277605140 0.053 402.1   5.1 3307 0    PASS   -0.4  0.7  472  1.4  1.4  1.4  3.4  3.4  3.4 ""
20151113.065131  9  110 1277605220 0.039 387.9   6.3 3383 1    PASS   -0.5  0.7  472  1.3  1.4  1.3  3.1  3.2  3.2 "rgb"
20151116.081543  9  108 1277605070 0.034 409.9   7.3 3457 1    PASS   -0.5  0.6  472  1.2  1.3  1.2  2.7  2.7  2.7 "kl"
20151117.080747  9  108 1277605070 0.042 401.3   6.4 3471 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.6  2.6  2.7 "kl"
20151118.073959  9  108 1277605060 0.079 386.6   3.7 3488 1    FAIL   -0.5  1.1  472  1.4  1.5  1.4  3.0  3.0  3.1 ""
20151118.081730  9  108 1277605130 0.036 402.8   7.5 3490 2    PASS   -0.4  0.6  472  1.4  1.5  1.4  3.0  3.1  3.1 "kl"
20151118.082614  9  108 1277605200 0.034 404.4   7.4 3491 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.0  3.1  3.0 "kl"
20151119.071543  9  110 1277604980 0.239 293.5   1.5 3505 1    FAIL   -0.5  2.9  472  1.3  1.3  1.3  2.8  3.0  2.8 "rgb"
20151119.092421  9  110 1277604990 0.051 391.9   5.0 3509 2    PASS   -0.4  0.7  472  1.3  1.3  1.3  2.9  3.0  2.9 "kl "
20151119.155326  9  110 1277605210 0.031 402.8   8.1 3552 1    PASS   -0.3  0.4  472  1.3  1.4  1.4  3.2  3.2  3.2 ""
20151119.154434  9  110 1277605140 0.030 398.5   7.8 3551 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  3.1  3.2  3.2 "kl"
20151119.160105  9  110 1277605210 0.034 402.0   8.0 3553 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.3  3.3  3.3 "kl"
20151120.065705  9  109 1277605060 0.035 393.9   7.5 3576 0    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.0  2.9  3.0 ""
20151120.065705  9  109 1277605060 0.035 393.9   7.5 3576 0    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.0  2.9  3.0 ""
20151123.074009  9  110 1277604910 0.038 405.5   7.0 3634 1    PASS   -0.4  0.6  472  1.4  1.5  1.4  3.4  3.4  3.4 "rgb"
20151124.071222  9  110 1277604980 0.038 395.7   6.7 3671 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  3.0  2.8 "rgb"
20151125.061136  9  111 1277604990 0.042 394.1   5.8 3718 1    PASS   -0.6  0.7  472  1.4  1.4  1.4  3.3  3.4  3.3 "rgb"
20151130.072924  9  109 1277604910 0.033 396.5   7.7 3805 1    FAIL   -0.6  0.8  472  1.3  1.3  1.3  2.8  2.8  2.9 "rgb"
20151130.075850  9  109 1277605050 0.032 391.6   8.3 3808 0    PASS   -0.5  0.6  472  1.3  1.3  1.3  2.7  2.6  2.7 "kl"
20151201.055629  9  108 1277604830 0.054 404.1   4.5 3822 1    FAIL   -0.4  0.6  472  1.3  1.3  1.4  2.7  2.8  2.8 ""
20151201.062600  9  108 1277604900 0.045 407.6   6.0 3825 0    PASS   -0.4  0.7  472  1.3  1.3  1.4  2.8  2.7  2.8 "rgb"
20151202.061828  9  112 1277604900 0.032 397.2   8.5 3846 1    PASS   -0.3  0.4  472  1.5  1.5  1.4  3.3  3.5  3.2 "rgb"
20151203.060610  9  106 1277604830 0.035 416.9   6.4 3860 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  2.9  2.8  3.0 "rgb"
