Date            R1  T1  CFreq      rms   sfnr    rdc study  Nout status drft drf2  esp  gmn gmn1 gmnN gtop gtop1 gtopN notes
20130717.080537  9  120 1277167650 0.032 375.8   8.0 1802 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.6  3.6 "kl"
20130718.080929  9  120 1277167570 0.033 382.6   8.5 1847 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.5  3.6  3.5 "kl"
20130719.074949  9  120 1277167500 0.034 374.7   7.8 1933 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  4.5  4.6  4.6 "kl"
20130722.084322  9  120 1277167570 0.027 386.9   9.6 1982 1    PASS   -0.3  0.4  472  1.5  1.6  1.6  3.8  3.8  3.8 "kl retart"
20130723.090041  9  119 1277167500 0.033 389.3   8.4 1994 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.7  3.7  3.7 "ms"
20130724.081450  9  120 1277167500 0.030 390.0   8.2 2039 2    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  4.0  4.0 "ms"
20130725.080200  9  120 1277167500 0.036 389.5   7.3 2069 0    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.1  4.1 "kl"
20130725.080200  9  120 1277167500 0.036 389.5   7.3 2069 0    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.1  4.1 "kl"
20130726.080346  9  119 1277167570 0.032 386.7   9.3 2102 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.7  3.7 "ms"
20130729.080221  9  120 1277167570 0.029 382.0   9.7 2137 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  4.5  4.6  4.4 "ms"
20130730.075840  9  120 1277167570 0.029 385.2   8.9 2170 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.3  4.3  4.4 "ms"
20130731.080002 10  120 1277167570 0.030 384.5   8.9 2206 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.8 "kl"
20130801.075422  9  119 1277167570 0.030 394.5   8.2 2280 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.5  3.5  3.5 "ms"
20130802.075949  9  119 1277167500 0.031 381.6   8.8 2312 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20130805.081654  9  119 1277167570 0.034 391.1   7.2 44 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.6  3.8  3.6 "kl restart"
20130806.075853  9  119 1277167500 0.031 389.7   9.2 448 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.5  4.5  4.4 "kl"
20130807.081324  9  119 1277167570 0.036 386.5   8.1 515 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  4.2  4.2  4.2 "kl"
20130808.075951  9  120 1277167500 0.032 388.4   8.3 574 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.4  4.4  4.5 "kl"
20130809.075138  9  120 1277167500 0.030 382.7   9.2 600 2    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  3.9  3.9 "ms"
20130812.074941  9  120 1277167570 0.026 374.7  11.5 645 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.1  4.2  4.1 "ms"
20130813.075158  9  119 1277167500 0.031 380.9   8.8 681 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.9  4.0  3.9 "ms"
20130814.075429 10  119 1277167570 0.030 381.2   8.6 706 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.2  4.3  4.2 "kl"
20130815.080246 10  120 1277167500 0.031 375.2   9.6 770 1    PASS   -0.2  0.4  472  1.5  1.6  1.6  4.0  4.1  4.1 "kl"
20130816.075558 10  119 1277167500 0.032 383.3   7.9 804 0    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.4  3.5  3.4 "kl"
20130819.082056  9  120 1277167580 0.029 379.5   9.6 911 2    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.0  4.1  4.0 "kl restart"
20130820.075650  9  120 1277167500 0.035 378.6   7.8 954 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.4  4.4  4.3 "ms"
20130821.075802  9  120 1277167500 0.033 377.1   8.4 1113 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  4.2  4.1  4.2 "ms"
20130822.080246  9  120 1277167500 0.031 381.7   8.9 1276 2    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.1  4.1  4.1 "ms"
20130823.080157  9  119 1277167420 0.040 370.8   7.7 1400 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20130826.082346  9  120 1277167490 0.033 380.8   7.9 1540 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.5  3.5  3.5 "kl restart"
20130827.075641  9  120 1277167420 0.031 374.1   8.7 1572 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.9  3.9 "ms"
20130828.075537 10  120 1277167500 0.032 376.1   8.3 1619 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.9  3.9 "kl"
20130829.081155  9  120 1277167560 0.033 370.5   8.8 1642 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.3  4.2  4.4 "kl"
20130830.081530  9  120 1277167490 0.033 375.3   7.2 1706 1    PASS   -0.1  0.3  472  1.5  1.5  1.6  4.1  4.2  4.1 "kl"
20130903.082935  9  120 1277167500 0.032 381.9   8.5 1801 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.4  4.4  4.4 "kl"
20130904.080235 10  121 1277167490 0.032 372.7   8.5 1818 0    PASS   -0.4  0.6  472  1.5  1.6  1.6  3.9  3.9  4.0 "kl"
20130905.080620  9  120 1277167500 0.036 372.6   7.8 1877 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.8  3.8  3.9 "kl"
20130906.075446  9  120 1277167500 0.031 379.2   8.7 1913 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.8  3.9  3.9 "ms"
20130909.081315  9  120 1277167180 0.033 379.8   8.5 1970 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  4.0  4.1  4.1 "kl restart"
20130910.080122  9  120 1277167100 0.036 379.7   7.0 2022 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.7  3.6 "kl"
20130910.143024  8  120 1277167260 0.035 398.5   7.8 2078 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.5  3.5  3.6 "TMARC_T0364_P2TMARC_T0364_P2matrix. . . ."
20130911.081144  9  120 1277167020 0.034 376.6   7.7 2095 1    PASS   -0.4  0.4  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20130911.115736  8  120 1277166940 0.033 406.2   7.7 2102 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.6  3.6  3.6 ""
20130911.135442  9  122 1277167180 0.032 369.3   8.2 2117 1    PASS   -0.2  0.3  472  1.5  1.4  1.5  3.6  3.5  3.7 ""
20130911.140403  9  122 1277167180 0.047 369.2   5.6 2119 0    PASS    0.0  0.3  472  1.5  1.5  1.5  3.5  3.5  3.6 ""
20130912.081209  9  120 1277167020 0.039 373.8   6.9 2149 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.9  3.9 "kl"
20130913.080159  9  120 1277166940 0.037 379.5   7.1 2193 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.8  3.8  3.8 "ms"
20130916.081325  9  121 1277166700 0.031 374.0   9.0 2278 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.8  3.9  3.9 "ms"
20130917.075843 10  121 1277166710 0.030 372.9   8.8 2326 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.9  4.0  4.0 "kl"
20130918.075821 10  120 1277166870 0.035 370.3   8.7 2383 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "ms"
20130919.080610  9  120 1277167020 0.031 379.4   8.1 2441 0    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.7  3.7  3.7 "kl"
20130920.072607  9  120 1277167020 0.032 375.3   8.2 2483 1    PASS   -0.2  0.4  472  1.5  1.6  1.6  4.0  4.1  4.0 "ms"
20130920.153041  8  110 1277167180 0.026 447.0   8.4 2536 0    PASS   -0.3  0.4  472  1.3  1.3  1.3  3.3  3.3  3.4 ""
20130923.081226 10  119 1277167170 0.030 376.8   8.8 2595 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.3  4.4  4.3 "ms"
20130924.072818  9  120 1277167180 0.034 380.9   7.6 2652 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.7  3.8  3.8 "ms"
20130925.073108 10  121 1277167180 0.031 379.3   9.2 2713 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.8  3.8 "ms"
20130926.075749 10  120 1277167180 0.033 383.4   7.3 2755 2    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.8  3.9  3.8 "ms"
20130927.074211  9  119 1277167020 0.029 389.8   9.0 2801 0    PASS   -0.3  0.4  472  1.5  1.6  1.5  3.8  3.9  3.8 "ms"
20130930.080940 10  119 1277166710 0.031 380.2   8.8 2885 0    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.8  3.8  3.8 "ms"
20131001.075350 10  120 1277166630 0.033 382.4   8.5 2916 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.0  4.1  4.0 "ms"
20131002.075300 10  119 1277166550 0.040 379.7   6.6 2954 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.7  3.8  3.7 "kl"
20131003.075751  9  119 1277166630 0.037 382.3   6.4 3010 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.7  3.8  3.8 "ms"
20131004.074423  9  119 1277166630 0.031 374.5   8.6 3080 0    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.8  3.7 "ms"
20131007.080537  9  120 1277166390 0.036 377.0   7.5 61 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  4.0  3.9 "ms"
20131008.074800  9  120 1277166320 0.031 371.5   9.3 369 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  4.4  4.4  4.4 "ms"
20131009.075235  9  120 1277166320 0.028 385.7   8.7 413 1    PASS   -0.2  0.4  472  1.4  1.4  1.5  3.6  3.6  3.6 "ms"
20131010.075335  9  120 1277166390 0.034 384.9   8.0 481 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.1  4.1  4.1 "ms"
20131011.074639  9  119 1277166240 0.030 385.6   8.9 490 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.7  3.7  3.7 "ms"
20131014.080003 10  120 1277166320 0.032 372.1   8.5 629 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.9  3.9  4.0 "ms"
20131015.075447  9  120 1277166230 0.028 372.7  10.1 645 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  4.1  4.1 "kl "
20131017.081021 10  120 1277166460 0.028 380.1  10.4 788 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.3  4.3  4.3 "kl"
20131018.074340 10  121 1277166460 0.029 364.2   8.6 835 0    PASS   -0.1  0.2  472  1.6  1.7  1.7  4.3  4.4  4.4 "ms"
20131021.081438  9  120 1277166240 0.036 386.4   7.6 892 0    PASS   -0.3  0.5  472  1.4  1.5  1.5  3.6  3.6  3.7 "kl restart"
20131022.080929  9  120 1277166240 0.034 381.8   8.0 932 2    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.7  3.8  3.8 "kl"
20131023.081132  9  122 1277166240 0.034 385.7   7.6 970 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.7  3.8  3.7 "kl"
20131024.080227  9  120 1277166160 0.037 383.9   6.9 1003 1    PASS   -0.4  0.5  472  1.4  1.5  1.5  3.4  3.5  3.5 "kl"
20131025.080849  9  121 1277166240 0.031 381.1   9.0 1035 1    PASS   -0.3  0.4  472  1.4  1.5  1.5  3.6  3.6  3.6 "kl"
20131026.125253  8  119 1277166390 0.032 420.9   8.6 1084 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.5  3.4  3.6 ""
20131028.080533  9  120 1277166240 0.036 383.5   7.5 1134 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.2  4.2 "ms"
20131029.074508  9  120 1277166240 0.033 381.5   7.4 1170 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.8  3.9  3.9 "ms"
20131030.074748  9  120 1277166230 0.038 380.8   7.4 1210 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.2  4.2  4.3 "ms"
20131031.075926 10  120 1277166240 0.032 375.5   8.3 1256 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  3.9  3.9 "ms"
20131101.074630 10  121 1277166230 0.031 374.7   7.8 1287 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  4.0  4.1 "ms"
20131104.065311  9  120 1277166170 0.035 382.2   7.9 1364 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.6  3.7  3.7 "rgb restart"
20131105.065104  9  120 1277166240 0.026 378.0  10.0 1410 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.3  4.3  4.4 "rgb"
20131106.064245  9  119 1277166310 0.033 384.3   8.1 1536 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.9  3.9  3.9 "rgb"
20131107.063859  9  120 1277166630 0.034 375.3   7.7 1705 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.1  4.2  4.1 "rgb"
20131108.065032  9  119 1277166630 0.036 377.6   7.4 1772 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.3  4.3  4.3 "rgb"
20131112.071146  9  119 1277166390 0.030 380.0   8.3 1864 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.9  4.0  3.9 "kl restart"
20131113.080935  9  120 1277166390 0.039 379.7   7.2 1926 1    PASS    0.2  0.3  472  1.4  1.4  1.4  3.5  3.6  3.6 "kl "
20131114.080641  9  120 1277166390 0.031 375.5   9.0 1979 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.5  3.6  3.5 "kl"
20131115.081439  9  119 1277166390 0.035 381.0   8.0 2028 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20131115.081439  9  119 1277166390 0.035 381.0   8.0 2028 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20131118.081716 10  120 1277166320 0.031 363.5   9.6 2091 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.1  4.1  4.1 "kl"
20131119.074525  9  120 1277166160 0.030 373.8   8.6 2130 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.5  3.6  3.6 "ms"
20131120.074830  9  120 1277166230 0.028 375.9  10.5 2185 0    PASS   -0.2  0.4  472  1.7  1.7  1.7  4.2  4.3  4.3 "ms"
20131121.075011 10  120 1277166320 0.032 377.1   7.8 2261 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  4.0 "ms"
20131122.074533 10  121 1277166390 0.030 373.4   9.8 2314 2    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "ms"
20131125.075557  9  120 1277166240 0.031 383.3   8.1 2412 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.6  3.6  3.6 ""
20131126.074027 10  119 1277166240 0.033 384.1   7.8 2440 1    FAIL   -0.7  0.8  472  1.5  1.5  1.5  3.9  3.9  3.9 "rgb"
20131126.074027 10  119 1277166240 0.033 384.1   7.8 2440 1    FAIL   -0.7  0.8  472  1.5  1.5  1.5  3.9  3.9  3.9 ":q::q!@"
20131126.075222 10  119 1277166310 0.030 387.7   9.3 2442 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.8  3.8  3.8 "rms        = 0.033  (Taret: <0.06)"
20131126.075222 10  119 1277166310 0.030 387.7   9.3 2442 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.8  3.8  3.8 "rgb"
20131126.084134 10  120 1277166320 0.032 365.1   8.1 2445 2    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.5  3.6  3.5 "kl MRC in-bore camera test"
20131127.072726 10  120 1277166240 0.035 377.6   7.6 2474 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.7  3.8  3.7 "rgb"
20131202.080901  9  119 1277166160 0.038 389.1   7.4 2509 1    PASS   -0.5  0.7  472  1.6  1.6  1.6  4.0  4.1  4.0 "kl restart"
20131202.132233 10  120 1277166240 0.035 348.7   7.6 2513 2    FAIL   -0.5  0.6  472  1.6  1.6  1.6  3.9  3.9  3.9 "joystick test 1 (no filter, shiled cable)"
20131202.134214 10  120 1277166240 0.032 348.1   8.8 2514 1    FAIL   -0.3  0.4  472  1.5  1.6  1.6  3.8  3.9  3.9 "joystick test 2 (240 filter with non-shielded cables)"
20131202.135746 10  120 1277166310 0.028 351.6  10.4 2516 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.8  3.8  3.8 "joystick test 3 (shielded cable Larry's filter, stopped working halfway)"
20131202.145623 10  120 1277166310 0.030 351.7  10.3 2518 0    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.9  3.9  3.9 "joystick test4  (same as test 1)"
20131202.151120 10  120 1277166380 0.042 344.6   7.2 2519 1    FAIL   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.9  3.9 "joystick test5 (same as test 1, but the joystick is close into the bore)"
20131203.081307 10  120 1277166230 0.032 370.0   8.1 2520 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.8  3.9  3.9 "kl"
20131204.081600 10  121 1277166160 0.030 386.4   9.4 2556 1    PASS   -0.1  0.3  472  1.5  1.5  1.5  3.6  3.7  3.6 "kl"
20131205.081540  9  121 1277166090 0.034 389.3   7.6 2593 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.6  3.7  3.6 "kl"
20131206.080618  9  120 1277166240 0.030 380.8   9.0 2608 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.9  3.8 "kl"
20131209.083016 10  119 1277166240 0.029 377.4   9.5 2682 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  4.1  4.1 "ms"
20131210.074105 10  119 1277166160 0.029 368.2   9.5 2686 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.8  3.9  3.9 "ms"
20131211.075541 10  120 1277166160 0.027 374.2  10.0 2714 1    PASS   -0.3  0.5  472  1.7  1.7  1.7  4.4  4.4  4.4 "ms"
20131212.074639 10  119 1277166160 0.036 377.1   7.6 2753 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.8  3.9  3.8 "ms"
20131213.074200 10  120 1277166240 0.032 370.4   8.6 2799 1    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.9  3.9  3.9 "ms"
20131216.074345  9  119 1277166150 0.033 376.8   7.7 2848 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.0  4.1  4.0 "rgb"
20131217.073419  9  119 1277166160 0.035 382.0   8.2 2870 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  3.7  3.8  3.6 "rgb"
20131217.115951  8  118 1277166310 0.029 417.2   8.5 2897 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.5  3.5  3.6 ""
20131218.071916  9  119 1277166160 0.031 380.9   8.6 2938 1    PASS   -0.2  0.4  472  1.6  1.6  1.5  4.3  4.5  4.2 "rgb"
20131219.072723  9  120 1277166230 0.029 374.7   9.8 2972 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.4  4.5  4.3 ""
20131220.072543  9  120 1277166160 0.034 373.4   7.5 3001 1    PASS   -0.3  0.5  472  1.6  1.7  1.6  4.2  4.3  4.2 "rgb"
20131223.082244  9  119 1277166160 0.034 373.8   8.1 3070 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.2  4.2  4.3 "rgb restart"
20131226.074404  9  118 1277166080 0.033 388.1   8.2 3089 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  3.7  3.8  3.7 "rgb "
20131227.103217  9  119 1277166160 0.044 374.3   5.8 3093 1    PASS   -0.5  0.6  472  1.6  1.6  1.6  4.4  4.4  4.4 "rgb"
20131230.075502 10  119 1277166240 0.031 384.5   9.1 3097 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  4.1  4.2  4.2 "ms"
20140102.075212 10  120 1277166160 0.031 372.3   9.4 3101 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.0  4.0  4.1 "ms"
20140103.074903  9  119 1277166150 0.035 380.6   8.0 3105 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.5  3.6  3.6 "ms"
20140106.080927 10  120 1277166230 0.061 364.9   4.6 3151 0    FAIL    0.0  0.4  472  1.4  1.5  1.4  3.6  3.7  3.6 "kl birn restart"
20140106.082124 10  120 1277166300 0.030 376.5   9.2 3153 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.5  3.5  3.5 "kl"
20140107.080718  9  118 1277166160 0.030 388.3   9.5 3161 2    PASS   -0.4  0.5  472  1.3  1.3  1.3  3.2  3.3  3.2 "kl"
20140107.143953  9  121 1277166240 0.711 131.7   1.1 3168 1    FAIL   -0.1 10.2  472  1.4  1.4  1.4  3.4  3.4  3.4 "joystick connected and moving. there was a sudden motion during the scan"
20140107.144744  9  121 1277166310 0.034 378.4   7.4 3169 0    PASS   -0.1  0.2  472  1.4  1.4  1.4  3.4  3.4  3.4 "joystick off but moving. "
20140107.145807  9  121 1277166310 0.028 378.8  10.1 3170 0    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.4  3.3  3.4 "joystick on and moving. "
20140108.081432  9  119 1277166090 0.039 380.2   6.7 3192 1    PASS   -0.3  0.5  472  1.4  1.4  1.5  3.4  3.6  3.4 "kl"
20140109.081740  9  119 1277166160 0.031 384.8   8.4 3215 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.4  3.4  3.5 "kl"
20140110.081228  9  121 1277166240 0.039 379.0   6.8 3261 0    PASS   -0.3  0.6  472  1.5  1.5  1.5  3.7  3.8  3.7 "kl"
20140113.080113  9  120 1277166240 0.045 368.5   6.1 3335 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.6  3.6  3.6 "ms"
20140114.074321  9  119 1277166160 0.045 370.2   5.9 3347 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  4.1  4.2  4.1 "ms"
20140115.074857 10  119 1277166160 0.038 372.1   7.2 3377 0    PASS   -0.3  0.5  472  1.5  1.6  1.5  3.9  4.0  3.9 "ms"
20140116.075244  9  119 1277166160 0.038 369.9   6.9 3422 1    FAIL   -0.7  0.8  472  1.6  1.6  1.6  4.5  4.5  4.5 ""
20140116.080923 10  119 1277166230 0.038 369.3   7.3 3424 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.4  4.5  4.5 "ms"
20140116.075244  9  119 1277166160 0.038 369.9   6.9 3422 1    FAIL   -0.7  0.8  472  1.6  1.6  1.6  4.5  4.5  4.5 ""
20140117.074314  9  118 1277166160 0.034 376.9   8.1 3483 1    PASS   -0.2  0.3  472  1.5  1.6  1.5  4.0  4.1  4.0 "ms"
20140121.075033 10  119 1277166150 0.034 373.7   7.7 3530 2    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.8  3.8 "rgb restart"
20140122.073948  9  119 1277166080 0.030 380.7   8.3 3581 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  4.0  3.9 "rgb"
20140123.070944  9  119 1277166080 0.036 374.1   7.8 3618 1    PASS    0.1  0.3  472  1.5  1.5  1.5  3.7  3.7  3.8 "rgb"
20140124.074744  9  119 1277166160 0.037 373.8   8.0 3658 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.6  3.6  3.6 "ms"
20140127.081945  9  119 1277166160 0.045 379.3   6.2 3747 0    PASS   -0.5  0.7  472  1.4  1.4  1.4  3.4  3.5  3.4 "kl"
20140128.082028  9  119 1277166160 0.042 373.5   6.5 3781 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.8  3.9  3.7 "kl"
20140130.074701  9  120 1277166620 0.037 367.3   7.4 3932 2    PASS   -0.3  0.6  472  1.6  1.6  1.6  3.9  4.0  4.0 ""
20140130.074701  9  120 1277166620 0.037 367.3   7.4 3932 2    PASS   -0.3  0.6  472  1.6  1.6  1.6  3.9  4.0  4.0 "rgb"
20140131.081223 10  121 1277166550 0.032 371.1   8.5 3944 2    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.6  3.7  3.7 "kl"
20140203.080101  9  119 1277166550 0.036 384.1   6.9 4072 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.9  4.0  3.9 "ms"
20140204.075024  9  119 1277166700 0.030 382.2   9.3 492 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  4.0  4.1  4.0 "ms"
20140205.075134 10  120 1277166790 0.031 381.2   8.9 684 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.7  3.6 "ms"
20140206.074531 10  119 1277166790 0.029 379.5   9.0 793 0    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.9  4.0  3.9 "ms"
20140207.075628  9  119 1277166790 0.034 383.0   7.7 818 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.4  3.5  3.5 "ms"
20140210.072758  9  120 1277166700 0.027 381.4  10.2 940 1    PASS   -0.5  0.6  472  1.5  1.5  1.5  3.7  3.8  3.8 "rgb restart"
20140211.071707  9  119 1277166700 0.030 371.2   9.4 990 1    PASS   -0.1  0.3  472  1.5  1.6  1.5  4.2  4.3  4.2 "rgb"
20140212.071439  9  119 1277166630 0.034 410.5   6.8 1052 1    PASS   -0.2  0.4  556  1.7  1.7  1.7  4.8  4.9  4.8 "rgb"
20140213.074013 10  119 1277166630 0.041 380.0   6.5 1077 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.6  3.7  3.6 "rgb"
20140214.074845 10  119 1277166700 0.030 381.2   9.4 1137 1    PASS   -0.3  0.5  472  1.5  1.6  1.6  3.9  4.0  3.9 "ms"
20140218.083048  9  121 1277166550 0.030 384.5   9.5 1277 2    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.9  4.0  3.9 "kl restart"
20140218.130925  9  119 1277166630 0.037 375.0   7.6 1286 1    PASS   -0.2  0.6  472  1.4  1.5  1.5  3.6  3.7  3.7 "game controller 1 test: good"
20140218.132353  9  119 1277166630 0.031 377.7   9.4 1287 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.5  3.6 "game controller 2 test: good"
20140220.081618 10  119 1277166870 0.033 378.8   8.3 1389 1    PASS   -0.2  0.3  472  1.6  1.7  1.6  4.3  4.5  4.3 "kl"
20140221.081503  9  119 1277166940 0.033 382.3   8.6 1500 1    PASS    0.0  0.2  472  1.5  1.5  1.5  3.6  3.8  3.6 "kl"
20140222.102013  8  110 1277167020 0.029 457.6   7.7 1572 2    PASS   -0.2  0.3  472  1.3  1.3  1.3  3.4  3.4  3.4 "0221201404"
20140224.075819 10  118 1277166790 0.040 375.9   6.2 1624 1    PASS   -0.1  0.3  472  1.5  1.5  1.5  3.6  3.7  3.6 "ms"
20140225.074034 10  119 1277166710 0.027 386.8  10.0 1662 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.9  3.9  3.9 "ms"
20140227.075003  9  119 1277166940 0.031 383.1   8.3 1802 1    PASS   -0.3  0.4  472  1.4  1.5  1.5  3.6  3.7  3.6 "ms"
20140228.074648 10  119 1277166870 0.033 379.9   8.7 1843 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.6  3.6  3.6 "ms"
20140303.074540  9  119 1277166700 0.032 375.0   8.1 1964 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.0  4.2  4.0 "rgb restart"
